stem,iou,f1,precision,recall,chamfer_distance,modified_hausdorff,precision_at_0.1m,recall_at_0.1m,f1_at_0.1m
020_117_1055,0.1625471302883848,0.2796396347028716,0.3157038242447868,0.2509702457939782,0.0962009201657999,0.05983752576360746,0.6665471495159555,0.8307533539731682,0.7396461499252096
020_117_1056,0.16624790619695876,0.28509873832542515,0.32016129031999874,0.2569579288009259,0.09396701709766081,0.05983752576360746,0.670499461013295,0.8475991649269311,0.748719180406672
020_117_1057,0.1700879765388769,0.29072681209331963,0.32402234636612914,0.2636363636346517,0.09411379305239578,0.05983752576360746,0.6655902404018658,0.8417190775681341,0.7433643417359143
020_117_1058,0.16006669445535612,0.2759611879972355,0.3037974683520269,0.25279789334922453,0.09365773760966861,0.05983752576360746,0.6717967072297781,0.846875,0.7492440005046047
020_117_1059,0.17016806722617578,0.2908438011388634,0.31814611154502637,0.2678571428553713,0.09530860987587628,0.05983752576360777,0.660956459671663,0.8486140724946695,0.7431212219850355
020_117_105,0.016219588271888838,0.031921419459739225,0.04166666666599893,0.025870646765911734,0.4545985397733018,0.37866807350825127,0.16979418886198547,0.44521739130434784,0.24583382502864942
020_117_1060,0.17854149203613354,0.3029871927639749,0.3335943617828223,0.27752442996561877,0.09572402610162108,0.05983752576360777,0.6615603847524048,0.8471204188481676,0.7429289286013088
020_117_1061,0.16859504132161737,0.28854313507596546,0.32050274940832285,0.26237942122017766,0.09568646257299161,0.05983752576360777,0.6632326820603908,0.8425925925925926,0.742230789673832
020_117_1062,0.17431192660477768,0.2968749950466214,0.3293932230076486,0.2702003878457001,0.09494046799521631,0.05983752576360746,0.6622962437987243,0.8493852459016393,0.7442634682110164
020_117_1063,0.17295727913657008,0.2949080572817241,0.3273155415986867,0.2683397683380416,0.09687602915281648,0.05983752576360746,0.6596802841918294,0.8396711202466598,0.7388721255042544
020_117_1064,0.1737677527143953,0.29608540429402874,0.32653061224233493,0.2708333333315701,0.09561509230409385,0.05983752576360746,0.6596119929453262,0.8421052631578947,0.7397700531774367
020_117_1065,0.16831683168247394,0.2881355882651084,0.31899921813667714,0.26271732131189496,0.09669023344601038,0.05983752576360777,0.6591390261115032,0.843846949327818,0.7401432372032674
020_117_1066,0.17385892116110432,0.29621773982792227,0.3268330733203835,0.2708468002568142,0.0971330685816266,0.0598375257636084,0.6565478291563713,0.8471933471933472,0.7397854870567516
020_117_1067,0.17144043171369266,0.2927002076575164,0.3231611893558438,0.26748704663039197,0.09698086033805686,0.05983752576360777,0.6582010582010582,0.8460743801652892,0.7404056922505525
020_117_1068,0.16729088639131381,0.28663101108141376,0.3150470219411047,0.26291693917421244,0.09764882403118418,0.05983752576360777,0.6623285262047134,0.8415637860082305,0.7412654401664883
020_117_1069,0.17306897975971472,0.2950704175776583,0.3258164852229719,0.26962676962503457,0.09664565542628883,0.05983752576360746,0.6587861679604798,0.8432377049180327,0.7396864226128581
020_117_106,0.01707779886137206,0.033582084794150265,0.043062200956251004,0.027522935779535955,0.442488282228203,0.38278082311753414,0.16728624535315986,0.458259325044405,0.2450995875825076
020_117_1070,0.1730449251240722,0.29503545602824816,0.3229813664571197,0.2715404699721179,0.09908440691235273,0.05983752576360777,0.6555125044029588,0.8436516264428122,0.7377767055996447
020_117_1071,0.17518860016691037,0.29814550145033286,0.3245341614881636,0.2757255936657274,0.09761452296475956,0.05983752576360777,0.6605309734513274,0.8487124463519313,0.7428899106649446
020_117_1072,0.1747412008274338,0.2974973514093102,0.3302034428769155,0.27068633739403025,0.09833518512583218,0.05983752576360746,0.6612446958981613,0.8470225872689938,0.7426922212991158
020_117_1073,0.17280334727961172,0.2946842618955712,0.32392156862491045,0.2702879581134144,0.09831649920880686,0.05983752576360777,0.6571428571428571,0.8562434417628542,0.7435963420823201
020_117_1074,0.16638865721365143,0.2853056797056605,0.31541501976035247,0.260443864228065,0.09969693575183433,0.05983752576360777,0.656769176387416,0.847457627118644,0.7400267603110421
020_117_1075,0.17637059073448208,0.2998554863649022,0.32832278480752913,0.27593085106199516,0.09853218711411316,0.05983752576360777,0.6599362380446334,0.853475935828877,0.7443308628729887
020_117_1076,0.16715419974857018,0.286430356663353,0.31720856462872954,0.26109660574242105,0.10066627043468745,0.05983752576360777,0.6604107648725213,0.8459119496855346,0.7417392682176169
